"pIC50","MDEC.23","MLogP","nC","LipoaffinityIndex","VP.5","ATSp4","ATSp5","VP.4","C1SP2","ATSp2","ATSp1","VP.3","ATSp3","maxsOH","VP.2","VP.6","BCUTp.1h","AMR","apol","VP.1"
4.477,17.92630123,2.45,18,6.599091062,2.283321871,2865.263666,2435.941763,3.333504812,5,2129.582357,1808.957897,4.836066574,2976.674878,0,7.114953583,1.263928488,9.792403143,106.0262,52.392895,9.154621609
5.074,19.54244057,3,21,7.327302331,1.472487065,2152.963101,1678.860547,2.261486328,2,1747.492106,1548.955577,3.806906932,2265.072336,9.642040092,5.926782675,0.644103685,8.980332424,112.0033,54.803481,8.407401653
4.603,22.13217532,3,23,6.883934982,2.613993778,3821.7185,3335.191464,3.837545491,3,2706.111403,2308.532776,5.636817013,3801.84525,0,7.800936776,1.512991084,12.32959558,126.4299,65.061446,10.42452884
5.021,23.66209753,3,18,6.775790006,2.574900649,3037.423399,2724.625076,3.580127,2,2029.799343,1662.742295,4.616141616,2992.90074,9.208456946,5.83728636,1.692354371,11.27937208,89.8903,46.152688,7.452100955
4.585,17.09204721,2.89,20,7.90677605,2.376122455,2886.000587,2404.973952,3.517921929,1,2199.955885,1868.107971,5.281116657,3093.729337,0,7.126773997,1.351331956,10.10705382,112.1176,54.229688,9.345903639
4.5,16.54486658,2.56,19,5.071139859,2.328329476,3185.686483,2764.967817,3.529294253,5,2352.030607,1967.007322,4.81868768,3379.625635,0,6.794518691,1.376690323,11.72209253,110.6688,53.283102,9.047446733
4.747,18.57446051,3,20,6.654944433,1.31493318,1860.56923,1692.291257,2.198521902,3,1559.450703,1384.935273,3.452233943,2000.719422,0,5.343499851,0.603241231,9.561152294,104.7991,51.645481,8.003158111
4.582,31.43467548,3.44,25,8.486747404,2.545744344,3573.824045,3304.507364,3.816740189,3,2529.659241,2133.879816,5.534283499,3570.980777,10.58014375,7.67783761,1.558120991,10.92176102,129.3235,64.879446,10.4329586
4.684,13.57396093,2.23,15,4.470790944,2.121941529,2309.741017,1991.825098,3.030894378,5,1750.083503,1500.493444,4.238935926,2424.174336,0,6.362573145,1.157537402,9.79556378,86.564,47.591481,8.343287614
4.526,20.26032901,2.89,18,8.103674828,2.063082196,3282.053899,3209.195852,3.034709637,4,2111.415778,1722.764645,4.038027452,3155.083952,0,5.494066729,1.334758114,11.52609232,93.3064,47.181895,7.646737187
5.299,14.95366559,3.11,20,8.079572651,1.993387116,2289.030774,1811.072007,2.965127371,1,1790.43158,1575.103126,4.488882004,2353.85835,0,6.190473898,1.090489826,9.648368227,107.1676,55.440239,8.559530539
4.514,18.71132678,2.78,21,6.498917157,1.773258565,2904.189979,2627.702041,2.76572915,3,2268.469832,1986.584235,4.402164326,3077.872004,0,6.851394487,0.896998622,11.94694531,118.6036,60.20786,9.361288213
4.52,14.71925058,2.56,15,4.617509505,1.154355398,1656.111398,1331.669399,1.913878205,3,1318.280676,1135.936033,2.897023913,1787.64723,0,4.247399366,0.60131636,9.636809113,77.433,38.042723,6.073472107
4.557,26.30769337,3.33,22,8.689841934,2.236518301,3016.830315,2631.751592,3.670410732,3,2368.027564,1997.294567,5.255449089,3322.165088,0,7.142571495,1.283282387,10.68619647,118.862,54.759102,9.387825062
4.702,30.60995926,3.44,24,8.338482553,2.461609619,4045.129503,3638.714921,3.556408173,3,2625.508637,2178.394654,5.13332471,3807.379348,0,7.097239042,1.384479919,11.42060327,123.5153,59.650274,9.528768859
4.653,26.09494212,3.22,23,6.083498652,2.651743761,3534.306435,3114.471006,4.266412593,2,2427.495213,2040.229652,5.893910601,3459.51688,0,8.052136905,1.502800378,10.63563712,112.1411,61.10586,10.29014503
4.811,24.87160055,3.11,24,11.08371612,2.853161169,3652.005055,3143.37217,4.048124695,2,2520.791568,2100.537979,5.824174654,3642.707277,0,7.879368227,1.671909588,9.819030132,126.6868,62.95286,10.41513145
5.08,13.99335407,2.23,17,6.029232154,1.549737276,2335.414816,1975.350097,2.498802974,1,1786.475227,1557.475518,3.863588944,2396.680562,0,5.679385522,0.797663216,9.691814625,110.7999,51.476688,8.158240717
5.439,25.57765209,3,25,11.81566584,5.33964596,4643.971809,4214.795084,7.066210532,6,3198.622641,2559.555996,8.112862744,4922.142727,0,10.56493857,3.848622918,11.78943579,127.7052,69.211239,12.13714018
4.991,16.09245879,3,19,7.923835326,2.302692954,3347.126276,3150.52338,3.280270874,1,2458.05029,2130.681872,4.589197965,3333.910638,0,6.428202153,1.271670122,13.85758428,112.7364,51.945895,8.509775576
4.779,10.76378732,2.56,16,4.734856038,0.912780022,1052.927854,898.7923235,1.637041092,3,1073.751457,994.4429955,2.722259954,1277.011011,0,4.428291063,0.421196409,7.969398976,84.9971,44.605481,6.863912222
4.322,16.22369295,2.45,14,4.974086888,1.611441544,2163.468193,1886.642369,2.286557299,2,1561.764821,1316.070101,3.268017457,2217.006052,9.356392668,4.914657028,0.943370993,10.62895081,80.2691,36.530344,6.317477392
4.521,24.58847786,3,23,5.449796528,3.570064807,4680.660224,4755.020034,5.512143549,5,3220.430157,2681.894276,7.072134653,4628.18033,0,9.205702492,2.42196405,13.10002813,128.085,66.790653,12.21666704
5.558,16.20418191,2.67,19,7.12007865,2.557052393,3405.933081,3155.962376,3.9909496,3,2583.099287,2120.729843,5.551562207,3820.22656,0,7.495472348,1.67598815,11.91203437,114.1045,53.192309,9.428526208
4.994,14.95917247,2.45,17,4.623153209,2.425340319,3034.924423,2567.928328,3.498431901,1,2178.898072,1833.641626,4.655876215,3114.348117,9.570494398,6.647394483,1.548796325,11.32186596,100.3203,48.961102,8.575912458
4.457,23.9331659,3.33,23,8.427488141,2.258040896,3017.174014,2708.331364,3.32441398,3,2159.83986,1848.028878,4.90928703,2995.382142,10.26877314,7.055331555,1.298241088,10.1126102,110.7326,60.557446,9.844835701
4.728,20.98682916,2.67,19,5.583593343,2.512408306,4745.323853,4351.86855,3.643647705,2,2878.520291,2341.848963,5.062146394,4387.924437,9.382032989,6.571866088,1.441739198,13.34804099,107.1506,51.885102,8.364099388
4.325,21.70852707,3.11,21,8.195555467,1.929635531,2686.604587,2248.374233,2.838303732,2,1966.580542,1670.002274,4.157764207,2770.676231,0,5.963546169,1.07529442,9.481544294,109.9742,54.370274,8.585966143
4.721,12.39390979,2.45,17,3.963144013,2.271514125,2982.493503,3003.920732,3.901052089,4,2357.653968,2004.547144,5.006173054,3266.70994,0,6.956409285,1.45623944,12.43338905,105.367,51.427895,9.04475048
4.838,15.28104692,2.45,15,5.920648832,2.507866254,2316.197705,1902.684033,3.395841772,3,1785.080723,1502.282695,4.454090378,2543.661115,0,5.97234579,1.44106695,10.16652371,87.6846,42.872309,7.883585379
4.315,13.5352446,2.78,16,6.397830614,1.371519662,1715.891406,1405.727952,2.11252018,2,1377.735686,1192.530336,3.062436399,1867.211105,0,4.554982717,0.661758606,9.743097688,83.2537,41.299102,6.421393351
4.311,7.424516497,2.45,16,5.493422553,2.99180092,3013.298097,2545.886891,4.388417215,4,2241.394315,1887.562956,5.605503055,3216.822206,0,7.252833102,2.057881838,12.58120613,97.621,49.234688,8.836551766
4.845,15.25479503,2.45,15,3.721283567,1.200081472,1777.554111,1445.954943,1.933986078,3,1379.286386,1182.989326,2.967457543,1895.621764,9.337758951,4.43170231,0.636634042,9.617126658,79.0385,38.844723,6.207762508
6.745,21.64494841,3.44,25,9.806923461,3.276045165,3588.872259,2935.192967,4.610508542,2,2652.188452,2310.085461,6.476433257,3550.812064,0,8.795308744,1.854606597,11.26762653,129.6051,72.90779,11.8368834
7.046,21.9612775,3.33,25,8.720008084,3.186380742,3939.418508,3255.716627,4.607892232,2,2775.282505,2392.59103,6.481755455,3782.726365,0,8.626672695,1.844301602,11.25407265,134.3849,72.007411,11.72804747
6.456,20.94920167,3.22,24,9.654651443,3.220164371,3824.233602,3121.317194,4.638602055,2,2763.458481,2392.350826,6.525011819,3747.36978,0,8.914027122,1.90855664,11.26782125,134.1226,71.327411,11.81540432
7.523,18.28464826,3.11,23,8.628844142,2.976111084,3565.054001,2886.32281,4.336114715,4,2574.34671,2229.777944,6.144439077,3481.508164,0,8.203132723,1.729756158,11.26768046,125.8369,68.487411,11.18750512
7.301,22.22356585,3.33,23,8.906436167,3.120946778,3544.049468,2862.643656,4.420105443,2,2525.426831,2171.032286,6.102830389,3457.63181,0,7.988522594,1.769355621,11.29277618,119.339,64.953825,10.5868834
6.921,29.88272199,4.21,32,13.7445525,4.195504075,4926.506577,4372.394821,5.824925936,2,3448.182086,2972.248163,8.025732074,4687.21256,0,10.69089497,2.463074867,11.61919221,163.651,89.228548,14.36047871
7.155,20.38773093,3,22,7.032428289,2.860006682,3675.76436,2993.258015,4.161001914,2,2570.379041,2201.601739,5.838985538,3548.921099,10.02405034,7.779327792,1.591813202,11.29235258,125.1887,64.429032,10.47804747
4.703,20.40195476,3,22,8.43448556,2.963508123,3703.121345,2974.403974,4.224625384,2,2639.497896,2269.816152,6.060316515,3624.788402,0,8.203466017,1.730454349,11.292362,128.2994,65.140239,10.81540432
4.368,20.89332326,3.11,25,11.13736525,3.189249474,3906.527857,3187.885507,4.64248187,2,2760.488857,2375.884714,6.676345544,3786.784978,0,9.042353331,1.923967616,11.26773607,134.6209,72.578411,12.06540432
5.627,20.92989834,3,24,8.570459768,3.254643907,4387.575784,3723.012238,4.684811509,2,2965.508907,2532.905088,6.621658653,4141.156641,0,8.914111793,1.935890765,11.39544042,141.5864,72.931411,11.86749946
7.097,20.89332326,3.33,25,8.582504346,3.490872087,4110.579571,3289.247648,4.868030317,2,2889.106078,2483.616066,7.061043769,4004.527912,11.0467452,9.48558544,2.189671096,11.26815571,131.9432,73.456204,12.14005557
5.79,20.42925929,3,22,7.123123657,2.851909287,3618.741784,2946.059463,4.136454795,2,2557.532122,2193.330003,5.811451486,3523.099278,9.65790852,7.81046556,1.612572156,11.29223783,125.1887,64.429032,10.47206441
6.921,17.21340309,2.89,22,7.651531616,2.88288146,3494.084913,2838.622857,4.177574397,4,2519.136398,2183.028295,5.951552237,3406.561901,0,8.046511615,1.678302534,11.26753786,121.7923,67.160618,11.05736845
6.77,26.61347641,3.66,27,11.06120685,3.607287286,4393.972602,3605.097141,5.059334075,2,3066.961797,2614.098714,6.983073374,4255.831158,0,9.217985449,2.093264757,11.29214106,145.9446,75.094204,12.19463197
7.046,21.82513227,3.33,25,8.801045949,3.155885891,3845.581483,3156.636829,4.553406198,2,2748.328064,2374.372923,6.456967727,3732.920514,0,8.659851985,1.860712468,11.25398447,134.3849,72.007411,11.72206441
4.727,22.49712647,3,24,8.030666586,3.176620355,4274.106696,3603.360537,4.604452535,3,2939.691369,2514.647172,6.538613014,4081.486425,0,8.913281154,1.902931965,11.40185458,139.0677,71.597825,11.79258451
7.155,26.46946993,3.55,26,10.44643531,3.479726493,4467.507975,3707.681637,4.913497131,2,3040.359508,2575.130113,6.723875113,4262.862818,0,8.78888774,1.990877354,11.29340605,141.7802,72.000618,11.74845761
2.456,19.96834813,3.22,21,6.192389956,2.150820302,3214.890202,3016.645283,2.940704228,0,2098.547895,1769.056627,4.22073275,3021.463493,10.4142095,6.847225972,1.315087589,10.77393584,107.3914,55.639446,8.402730872
3,21.3003797,3.11,21,5.083523362,2.185905452,3317.005176,3086.399867,2.961987154,0,2154.452841,1812.150382,4.314248393,3118.644384,10.41754283,7.028074592,1.365080491,10.78128443,108.9969,56.441446,8.537021272
5.102,14.46153367,2.89,17,5.785932725,1.119236153,1358.327603,999.2488168,1.770661479,1,1218.636127,1108.159505,2.889219333,1505.025467,9.332745803,4.484580922,0.505621798,9.074855634,88.3816,43.796688,6.557091488
7.187,30.79607966,3.88,25,10.4156099,4.854053753,4201.507558,3406.446201,6.334851154,1,2694.720564,2201.44068,7.868025639,4060.166688,10.53496111,9.169322678,3.314020487,11.46846646,113.9022,65.076204,10.64208081
5.644,12.36199781,2.89,15,6.670085571,1.19927703,1779.255892,1324.345925,1.922860267,0,1306.223175,1127.135523,3.177985096,1830.113841,9.296299446,4.718748049,0.683928166,11.50136259,76.3071,38.672688,5.589948006
8.341,27.65703778,3.99,26,13.50014762,2.198148085,3550.864338,3375.299955,3.648212891,0,2481.342452,2163.601117,5.430053229,3310.454959,0,7.198719348,1.144913848,12.90508045,136.272,68.512204,10.56537726
8.022,24.0242574,3.22,18,8.975761546,2.295477308,2940.379973,2500.096248,3.185257911,0,1948.211782,1575.36061,4.049687549,2967.534812,9.487463598,5.143854137,1.429065271,11.64610377,91.7256,43.583895,6.931155106
9.222,35.4513394,3.88,28,9.859567433,3.943729257,4642.680186,4354.64382,5.733955537,0,3271.080067,2723.127292,7.532546232,4714.338825,9.995780445,9.982139723,2.409145388,13.45945036,147.452,74.491411,12.34218032
9.699,35.45586311,3.88,28,9.820083389,3.815001969,4742.617507,4493.947873,5.716562628,0,3301.700071,2746.061643,7.603507572,4760.863213,10.00148618,9.842324132,2.462290712,13.46159947,146.4127,74.491411,12.37590316
4.551,20.71515095,3.11,18,7.207703567,1.480955458,1918.209634,1477.912891,2.213702074,1,1486.384599,1284.225972,3.259614306,2022.325223,9.503810107,4.952259166,0.725997692,9.485416118,90.3954,43.421102,6.633414182
5.365,20.26297585,3,18,6.721108503,1.492678506,2058.749429,1629.576524,2.250996699,1,1527.752199,1314.494554,3.332726555,2088.567831,9.525049777,4.783063001,0.719685431,9.492771572,92.7569,44.223102,6.751769682
5.502,20.10582178,3.22,19,7.623763069,1.469922769,2009.09666,1596.196418,2.224362665,1,1549.48877,1349.180946,3.281047829,2061.879029,9.827347802,4.793522899,0.675446228,9.92877011,96.3569,45.181102,6.89538031
5.724,20.7883334,2.89,17,6.587455929,1.687473391,2184.858924,1701.20351,2.362650043,1,1638.969771,1414.010931,3.670304067,2231.432179,9.843350413,5.440496401,0.866187773,9.992112011,93.6476,42.710723,7.127360816
5.64,20.51565466,3.11,18,7.043181482,1.492962412,2094.79427,1678.712249,2.284380409,1,1536.315865,1317.397374,3.31549008,2111.760943,9.842714657,4.887407575,0.716651938,9.98743601,90.3954,43.421102,6.64538031
5.483,21.47345859,3.11,19,7.14932146,1.584867841,2163.766451,1774.699991,2.354364413,1,1597.649829,1379.677454,3.412653037,2173.586721,9.552190638,5.011951558,0.785535363,9.497732994,97.0507,47.316688,7.339303307
6.538,23.00325867,3.33,20,7.882524447,1.609866383,2214.61643,1993.385584,2.356787987,1,1654.617758,1439.463853,3.532540033,2196.408107,9.324237683,5.153589666,0.759600824,10.90053219,100.5022,48.274688,7.337642028
4.55,13.38275214,2.56,14,4.802104878,0.910444502,1248.487072,994.1979862,1.463007457,1,1038.77195,923.1959185,2.333608379,1342.953535,9.267391646,3.618830889,0.381755554,8.998730904,74.5599,35.849516,5.341086079
5.514,20.26297585,2.89,17,7.086601425,1.373795266,1847.987312,1416.285416,2.064470173,1,1404.815222,1206.375234,3.09960948,1920.128749,9.460081916,4.562625716,0.664371769,9.474167677,86.2412,40.217723,6.328379483
4.967,20.04934062,3,18,6.551287673,1.504990782,2238.469118,1835.372346,2.321675033,1,1578.590732,1348.262832,3.388602329,2179.706038,9.86849655,4.71821141,0.708547129,10.00213992,92.7569,44.223102,6.76373581
5.652,19.2567477,3,17,6.46601552,1.378580232,1928.828886,1528.176452,2.086581526,1,1425.573345,1223.337688,3.071205951,1944.494925,9.806323472,4.383953251,0.636454165,9.967786447,86.1134,40.327516,6.234696708
5.542,17.91514823,2.78,17,6.471963739,1.699490059,2803.46911,2344.403886,2.444860573,0,1962.722948,1671.583485,3.679743519,2806.685212,9.84863092,5.364774016,0.920846585,11.37262114,94.6433,45.363102,7.042658739
5.703,19.2567477,3,17,6.40406068,2.033468522,1965.648609,1556.640001,2.883549788,1,1460.048977,1254.603909,4.0081142,1987.164325,9.838009716,5.384439829,0.854032648,9.976810509,77.6377,44.328274,7.179184821
6,20.26297585,2.89,17,6.676282159,1.471448886,2037.668674,1560.036469,2.277355224,1,1552.985574,1337.357116,3.429197701,2116.706276,9.515076305,4.969825843,0.728639592,9.749816265,90.8296,41.840723,6.706343956
6.593,17.37392984,2.78,17,6.407551607,1.642388568,2931.949043,2533.168285,2.631457065,0,2011.433536,1705.646793,3.769752864,2892.50641,9.862213547,5.30933873,0.829541904,11.84418081,94.6433,45.363102,7.048641804
6.201,20.04934062,2.89,17,6.51141966,1.483761162,2219.594383,1768.746047,2.348033558,1,1604.704874,1371.754593,3.485073475,2209.381407,9.856981909,4.904974252,0.716069133,10.02891848,90.8296,41.840723,6.718310084
5.057,17.60441265,2.78,17,6.595304992,1.609641493,2699.19638,2264.155489,2.560614542,0,1941.199311,1658.581883,3.715645308,2765.477537,9.518301023,5.374190321,0.829528712,11.75855489,94.6433,45.363102,7.036675675
6.367,20.04934062,3.11,18,7.011371847,1.466464328,2164.262703,1727.208331,2.310326433,1,1555.999862,1330.967745,3.426695377,2148.32642,9.850438699,4.832849197,0.704949994,10.00708547,90.3954,43.421102,6.651363374
6.284,17.08713851,3.22,18,8.076168361,2.623557667,2691.257454,2281.55934,3.460278476,0,1774.131987,1489.907309,4.546887919,2546.561666,9.512888165,5.736515002,1.451719653,12.92807819,83.7685,46.61986,7.297054787
6.31,22.54674693,3.77,23,11.28249833,2.797529103,3802.579963,3624.71217,4.055287929,0,2301.639632,1959.484191,5.379518162,3285.867875,10.11655816,6.976196604,1.694257681,13.85600517,110.9151,63.421376,9.665922026
6.638,20.10646661,3.55,21,10.02774143,2.099001005,3379.603128,2964.541099,3.56588085,0,2075.97016,1765.75099,5.233071552,2975.048009,10.00216772,6.183303385,1.364940028,13.22725541,104.2647,57.234204,8.665922026
6.638,19.94148873,3.44,20,9.197294879,2.954508634,3250.738864,2797.241019,3.805609018,0,2057.880616,1719.976257,5.205864765,3005.674577,9.844040428,6.645298583,1.72835374,13.24230645,92.3325,52.807032,8.13038812
6.77,16.51686622,3.11,17,7.425885596,2.093227581,2350.085853,2039.448431,3.283501781,0,1656.34116,1383.212674,4.296887919,2400.017495,9.457332609,5.382961611,1.274942958,12.56532829,80.8569,43.526274,6.797054787
6.959,15.83942643,3.22,18,8.391024761,1.733901454,2706.264835,2252.228754,2.966759973,0,1727.035958,1471.714518,4.376376342,2466.498692,9.728744646,5.337353402,0.993269117,12.91287974,90.2859,47.953446,7.127935016
7.004,16.51686622,3.33,19,9.081845735,2.26232956,2823.212278,2606.73251,3.283501781,0,1802.60515,1544.333244,4.193334529,2533.595138,9.556098041,5.67585483,1.208898896,13.3844419,92.6543,51.047032,7.711268349
7.009,16.67668622,3.33,19,9.44185852,1.916554258,3053.17775,2561.032139,3.159661772,0,1915.457316,1628.889073,4.77887199,2761.037986,9.789388798,5.861846582,1.192816093,13.10878629,96.5122,52.011825,7.609670019
7.066,14.84605067,3.11,17,7.828669422,1.573050478,2433.646672,2006.255275,2.794094702,0,1587.614807,1358.1419,4.046887919,2242.198146,9.441707609,4.882961611,0.819601157,12.75569199,86.0039,44.85986,6.711268349
7.076,19.07933495,3.33,19,8.545977037,2.424178548,2893.981013,2536.290812,3.628832323,0,1936.567164,1610.580596,4.955864765,2853.152813,9.788484872,6.291745192,1.551577045,12.87955662,89.4209,49.713446,7.63038812
7.602,16.67668622,3.33,19,8.954449828,1.894752429,2982.379045,2503.69714,3.139425244,0,1867.492669,1585.998986,4.705864765,2692.863528,9.772859872,5.791745192,1.167186371,13.07006747,94.5679,51.047032,7.544601682
8.31,19.07933495,3.55,21,10.2082501,2.593280526,3393.926784,3142.726758,3.628832323,0,2089.501312,1777.120434,4.852311374,2997.285444,9.887250304,6.584638411,1.478992941,13.69881729,101.2183,57.234204,8.544601682
5.137,28.85759547,3.22,26,9.958245903,2.911893425,4466.341612,4096.851947,4.264287244,2,2968.910665,2499.258106,6.671437456,4264.293431,0,9.146446025,1.628658734,11.97812833,141.1373,69.97786,11.64889835
4.77,31.82995523,3.77,29,9.089235806,3.476147618,4760.219364,4619.165731,5.103303736,2,3135.819066,2603.057272,6.962365552,4587.120725,0,9.189392775,2.04436614,12.02459762,145.3945,76.722204,12.13555314
4.188,37.21215819,4.1,29,10.59432587,5.592910955,5274.629512,4432.278071,7.247298369,0,3262.569649,2672.755666,9.198896115,4912.572629,10.67543422,10.72583072,3.9626851,11.67567924,136.7158,79.054548,12.63330791
4.188,26.19863792,3.44,22,8.616564227,4.945386799,4271.299695,3637.350025,6.231049238,2,2562.860298,2068.149189,7.423342914,3969.103924,0,8.546257797,3.514589241,11.79188014,99.4159,60.598204,9.808192933
4.188,24.1379346,3.44,21,9.640530165,4.781760006,3860.598949,3208.017806,6.031549779,1,2372.455262,1920.424052,7.154965682,3662.077416,0,8.200178789,3.371818488,11.71822892,94.3421,58.036204,9.367148872
6.839,24.66260247,3.33,19,7.795459358,4.219198725,3605.063492,2813.542114,5.469913599,0,2240.273721,1802.668273,6.621843062,3472.322971,9.706043462,7.37795332,2.98373608,11.89638591,88.0674,51.047032,8.25421384
4.896,28.96124558,3.88,27,12.74616866,2.989293447,3090.28482,2862.83534,4.190619553,1,2295.844965,2025.475104,5.939548637,3025.606335,0,8.800473207,1.679846703,10.74608821,129.9007,76.499341,11.84153645
5.495,37.78634935,4.32,31,14.41335982,2.786414187,3839.881157,3463.108352,4.035639382,1,2748.417335,2384.695113,5.914666693,3724.988302,0,8.950592885,1.69295038,10.87389453,157.2386,80.872169,12.28572911
8.523,38.60332672,4.32,29,14.11671202,3.197330923,4874.86873,4615.215322,4.342080763,0,2953.168662,2506.286565,5.904189792,4141.420495,0,8.50121329,2.103966025,13.1712708,144.1077,75.748169,11.58055176
8.523,37.33294841,3.99,26,11.26496537,3.008253018,4512.719458,4186.57615,4.020546351,0,2718.087595,2293.794733,5.418865318,3826.024504,10.02127042,7.390974683,1.927428005,13.10741285,129.4812,66.467411,10.24715093
8.046,37.33185202,3.55,25,8.560736926,2.532976642,3945.901387,3680.589352,3.464029292,2,2575.091444,2159.996499,4.910748362,3668.860741,9.786788377,7.020357649,1.497249047,12.28033597,125.2819,59.902481,9.451251078
8.229,37.07812871,3.33,26,10.16318187,2.652373077,4231.277706,4085.472468,3.696197797,2,2735.594458,2288.874574,5.134141244,3917.703393,9.819400088,7.589099154,1.600104411,12.34761802,132.9086,63.578481,10.23746384
7.387,37.07812871,3.66,26,8.24015817,2.631773176,4168.775149,3952.454802,3.62605065,2,2701.559416,2269.725501,5.136264862,3844.581122,9.849694714,7.245420488,1.576214141,12.35188335,131.7976,63.90786,9.874641278
7.77,37.07812871,3.77,26,8.726144213,2.628653328,4100.075792,3872.66605,3.648043681,2,2679.812114,2252.929907,5.084599888,3814.957308,9.83431363,7.382944351,1.597788081,12.36177383,129.4361,63.10586,9.762268842
8.092,36.02401658,3.66,25,8.147072202,2.511228122,3882.354483,3642.840396,3.452293532,2,2551.962016,2147.087723,4.84031576,3614.592706,9.797922445,6.879490028,1.469538107,12.28317961,125.1541,60.012274,9.351585239
9.824,34.01047709,3.88,25,10.31932093,2.303391418,3633.932245,3576.46973,3.236211795,1,2425.659519,2080.245522,4.551279854,3323.744017,9.690496886,6.413585679,1.207201827,12.9422852,125.2842,61.075446,9.176099528
8.432,37.33185202,3.55,25,8.236723032,2.668710017,4112.064113,3834.123216,3.59001745,2,2705.704839,2277.436527,5.162724677,3842.076286,9.83299894,7.456793429,1.602239179,12.34430514,129.8703,61.525481,9.829215551
8.337,37.33185202,3.44,26,10.14494979,2.649380261,4219.755898,3961.980772,3.673350783,2,2715.237941,2269.8732,5.278753706,3899.063739,9.798160419,7.588573962,1.615998458,12.31821153,130.3686,62.776481,10.07921555
8.42,37.33185202,3.66,26,8.261736939,2.606455737,4131.418779,3861.799771,3.605159359,2,2684.522786,2257.984832,5.156545228,3818.345072,9.841707017,7.241966164,1.574759534,12.31753169,131.7976,63.90786,9.874641278
8.796,37.33185202,3.33,26,10.16193415,2.649586721,4189.036733,3989.538153,3.670748598,2,2717.169293,2276.505199,5.15442161,3887.746564,9.815532641,7.585644831,1.576683171,12.31539918,132.9086,63.578481,10.23746384
8.523,37.12016999,3.44,25,9.120302526,2.554699602,4066.050485,3830.174065,3.520132538,2,2609.032649,2178.356758,4.978321458,3746.390791,9.770903604,7.137632847,1.513581898,12.26896104,125.4097,59.792688,9.556899982
8.658,37.12016999,3.44,25,8.560718311,2.718172562,4381.220386,4141.978638,3.781851119,2,2801.50898,2340.331861,5.291030467,4025.248679,9.837446814,7.544832973,1.613654104,12.52483744,129.9981,61.415688,9.934864455
7.959,37.12016999,3.55,26,8.631822249,2.702592799,4368.58928,4180.756763,3.699499603,2,2762.153762,2307.460427,5.210762324,3970.883769,9.848961455,7.358070131,1.605876452,12.41774303,131.9254,63.798067,9.980290181
8.409,37.12016999,3.66,26,9.075613771,2.689217521,4287.897248,4053.752742,3.735494387,2,2739.010822,2290.061837,5.235642089,3938.779838,9.830903604,7.472707918,1.59592888,12.43752426,129.5639,62.996067,9.867917745
8.824,37.12016999,3.66,26,8.788039538,2.810985876,4488.502148,4241.900406,3.962151884,2,2882.297461,2416.686204,5.470739192,4135.370265,9.877114166,7.909143698,1.722569843,12.50149375,134.1523,64.619067,10.24588222
8.237,36.25649327,3.55,25,8.690457552,2.560492801,4446.501505,4302.640633,3.570091126,2,2740.929469,2268.854463,4.966822457,4002.389542,9.824578369,7.072804676,1.498281538,12.83525511,124.9629,59.902481,9.410810964
9.398,33.22750731,3.44,25,8.366815681,2.320738471,4018.518964,3794.036529,3.339524442,2,2582.329275,2162.622314,4.819826513,3706.57763,9.790087277,7.07601802,1.290071956,11.6505349,127.6776,60.704481,9.569059254
7.602,33.22750731,3.44,25,8.630373544,2.433864194,4225.034002,3992.873113,3.461090067,2,2703.31271,2260.627791,4.94748489,3885.281989,9.810495441,7.197804676,1.383972235,12.27002497,129.3585,61.669274,9.660810964
8.004,33.22750731,3.55,26,9.530273824,2.641550227,4785.578821,4659.961559,3.772477201,2,2931.24892,2434.330857,5.355846423,4272.816683,9.883199522,7.574952223,1.5363313,12.89877325,134.6532,64.76286,10.05523815
8.886,36.33655255,3.55,26,9.573040952,2.694432741,4425.316596,4266.473304,3.815419566,2,2775.673774,2309.781913,5.285914855,4022.963638,9.771736937,7.592974648,1.625885521,12.41477447,129.6917,62.886274,9.973566648
8.131,32.45557983,3.33,25,8.949113495,2.344427619,4115.998613,3879.693203,3.36102282,2,2610.220529,2177.913341,4.903657383,3770.014156,9.702124314,7.195334739,1.307053206,11.63916073,127.8054,60.594688,9.674708158
8.495,31.84673822,3.33,25,9.044169539,2.335792025,4155.315798,3921.179577,3.373561333,2,2612.751092,2179.203438,4.923464636,3775.323701,9.702124314,7.170910919,1.302666897,11.63916073,127.8054,60.594688,9.680691222
6.444,36.55649429,3.44,26,11.20036612,2.620605553,4056.755323,3853.579978,3.630926315,2,2652.831822,2228.072586,5.076286144,3771.928707,8.773482788,7.401341887,1.526532944,12.2859928,131.3031,62.776481,10.10317344
5.959,37.33185202,3.44,27,11.29200285,2.729701727,4348.682632,4158.895407,3.789360305,2,2797.708578,2346.815221,5.378005496,4001.453044,8.801919579,7.767272347,1.647236461,12.35469622,137.9466,66.672067,10.62622948
7.143,32.88161602,3.55,25,9.374341902,2.288162594,3889.214687,3661.155203,3.299702159,2,2518.773494,2114.709402,4.741691047,3592.642265,8.755676387,6.891715076,1.246440675,11.62113039,126.0721,59.902481,9.434768854
7.824,32.88161602,3.33,26,10.97814737,2.426228857,4157.174519,4005.829164,3.505896543,2,2669.33423,2237.116765,4.984688085,3827.573861,8.77117198,7.457002258,1.353794746,11.65620341,133.6988,63.578481,10.22098162
5.86,37.12016999,3.66,26,9.471553851,2.714014697,4360.016008,4124.950576,3.763399292,2,2785.45118,2331.302993,5.276115145,4005.691535,8.790957314,7.547842362,1.620099974,12.47624299,131.5082,63.96086,9.932986082
